case_id,output_type,track_index,track_name,status,signed_min,signed_max,abs_max,signed_mean,peak_position
CASE_T1_009,SPLICE_JUNCTIONS,12,junction_CL:2000041 total RNA-seq,paired,-0.037677764892578125,0.04987215995788574,0.04987215995788574,7.184121451167408e-05,5197
CASE_T1_009,DNASE,0,CL:0000115 DNase-seq,paired,-0.5,0.25,0.5,-1.0132223371428495e-06,1036756
CASE_T1_009,DNASE,1,CL:0002618 DNase-seq,paired,-0.5,0.1875,0.5,-2.922804634483808e-07,1036738
CASE_T1_009,DNASE,2,CL:1000892 DNase-seq,paired,-0.0625,0.0625,0.0625,3.1091124697013583e-06,247806
CASE_T1_009,DNASE,3,CL:1001568 DNase-seq,paired,-0.25,0.125,0.25,-1.5236810329065202e-06,825783
CASE_T1_009,DNASE,4,CL:2000010 DNase-seq,paired,-0.5,0.5,0.5,-7.008185834655164e-06,825796
CASE_T1_009,DNASE,5,CL:2000016 DNase-seq,paired,-0.75,0.625,0.75,-1.0389247977471427e-06,1036756
CASE_T1_009,DNASE,6,CL:2000041 DNase-seq,paired,-0.625,0.625,0.625,-8.365088717972522e-06,838782
CASE_T1_009,DNASE,7,CL:2000044 DNase-seq,paired,-0.375,0.75,0.75,-6.164591218106065e-07,996270
CASE_T1_009,CHIP_TF,0,CL:0000115 TF ChIP-seq CTCF,paired,-16.0,16.0,16.0,-0.002254486083984375,3660
CASE_T1_009,CHIP_TF,1,CL:0002618 TF ChIP-seq CTCF,paired,-16.0,8.0,16.0,-0.010608673095703125,8129
CASE_T1_009,CHIP_TF,2,CL:0002618 TF ChIP-seq FOS,paired,-12.0,12.0,12.0,-0.006732940673828125,1938
CASE_T1_009,CHIP_TF,3,CL:0002618 TF ChIP-seq GATA2,paired,-8.0,6.0,8.0,0.00075531005859375,5235
CASE_T1_009,CHIP_TF,4,CL:0002618 TF ChIP-seq JUN,paired,-32.0,8.0,32.0,-0.00647735595703125,5333
CASE_T1_009,CHIP_TF,5,CL:0002618 TF ChIP-seq MAX,paired,-28.0,8.0,28.0,-0.01244354248046875,7451
CASE_T1_009,CHIP_TF,6,CL:0002618 TF ChIP-seq MYC,paired,-48.0,16.0,48.0,-0.014494538307189941,8106
CASE_T1_009,CHIP_TF,7,CL:0002618 TF ChIP-seq POLR2A,paired,-24.0,32.0,32.0,0.03357982635498047,8101
CASE_T1_009,CHIP_TF,8,CL:0002618 TF ChIP-seq POLR2AphosphoS5,paired,-48.0,32.0,48.0,0.050853729248046875,5266
CASE_T1_009,CHIP_TF,9,CL:2000044 TF ChIP-seq CTCF,paired,-128.0,48.0,128.0,-0.02886962890625,6475
CASE_T1_009,CAGE,0,hCAGE CL:0002138,paired,-96.0,8.0,96.0,-0.00018241246529221433,1036842
CASE_T1_009,CAGE,1,hCAGE CL:0002144,paired,-256.0,64.0,256.0,-0.0003213651522187555,1036844
CASE_T1_009,CAGE,2,hCAGE CL:0002188,paired,-96.0,12.0,96.0,-0.00013525593735602692,1036842
CASE_T1_009,CAGE,3,hCAGE CL:0002543,paired,-128.0,64.0,128.0,-0.00013860596621739774,1036845
CASE_T1_009,CAGE,4,hCAGE CL:0002544,paired,-64.0,96.0,96.0,-2.241745479181212e-05,1036848
CASE_T1_009,CAGE,5,hCAGE CL:0002545,paired,-32.0,32.0,32.0,-9.430356808648455e-05,1036842
CASE_T1_009,CAGE,6,hCAGE CL:0002588,paired,-256.0,128.0,256.0,-0.0005516514072258921,1036844
CASE_T1_009,CAGE,7,hCAGE CL:0002618,paired,-192.0,32.0,192.0,-0.00025874759841809647,1036846
CASE_T1_009,CAGE,8,hCAGE CL:1000413,paired,-256.0,256.0,256.0,-0.00018846195869093307,1036847
CASE_T1_009,CAGE,9,hCAGE CL:0002138,paired,-8.0,20.0,20.0,5.7943769115248456e-05,995587
CASE_T1_009,CAGE,10,hCAGE CL:0002144,paired,-16.0,8.0,16.0,5.363525114482348e-05,844403
CASE_T1_009,CAGE,11,hCAGE CL:0002188,paired,-8.0,8.0,8.0,5.196694136599955e-05,626911
CASE_T1_009,CAGE,12,hCAGE CL:0002543,paired,-12.0,6.0,12.0,4.718268333347986e-05,844403
CASE_T1_009,CAGE,13,hCAGE CL:0002544,paired,-12.0,12.0,12.0,4.74039151692196e-05,844354
CASE_T1_009,CAGE,14,hCAGE CL:0002545,paired,-12.0,8.0,12.0,6.057846078721951e-05,626898
CASE_T1_009,CAGE,15,hCAGE CL:0002588,paired,-16.0,6.0,16.0,4.831202109704946e-05,973004
CASE_T1_009,CAGE,16,hCAGE CL:0002618,paired,-8.0,6.0,8.0,3.2337037761509535e-05,626912
CASE_T1_009,CAGE,17,hCAGE CL:1000413,paired,-16.0,8.0,16.0,2.6130023015380477e-05,973004
CASE_T1_009,PROCAP,0,ENCSR801ECP,paired,-12.0,32.0,32.0,2.2096631548479406e-05,1036847
CASE_T1_009,PROCAP,1,ENCSR801ECP,paired,-3.0,5.0,5.0,6.725587954892198e-07,447586
CASE_T1_009,CHIP_HISTONE,0,CL:0002618 Histone ChIP-seq H2AFZ,paired,-12.0,8.0,12.0,-0.003799915313720703,6769
CASE_T1_009,CHIP_HISTONE,1,CL:0002618 Histone ChIP-seq H3K27ac,paired,-64.0,64.0,64.0,0.035175323486328125,4830
CASE_T1_009,CHIP_HISTONE,2,CL:0002618 Histone ChIP-seq H3K27me3,paired,-2.0,4.0,4.0,-0.01758575439453125,5871
CASE_T1_009,CHIP_HISTONE,3,CL:0002618 Histone ChIP-seq H3K36me3,paired,-16.0,12.0,16.0,0.07161331176757812,4432
CASE_T1_009,CHIP_HISTONE,4,CL:0002618 Histone ChIP-seq H3K4me1,paired,-16.0,12.0,16.0,0.010890960693359375,4829
CASE_T1_009,CHIP_HISTONE,5,CL:0002618 Histone ChIP-seq H3K4me2,paired,-32.0,48.0,48.0,-0.00493621826171875,7773
CASE_T1_009,CHIP_HISTONE,6,CL:0002618 Histone ChIP-seq H3K4me3,paired,-96.0,64.0,96.0,-0.032912254333496094,6592
CASE_T1_009,CHIP_HISTONE,7,CL:0002618 Histone ChIP-seq H3K79me2,paired,-40.0,16.0,40.0,0.0043792724609375,6572
CASE_T1_009,CHIP_HISTONE,8,CL:0002618 Histone ChIP-seq H3K9ac,paired,-48.0,48.0,48.0,-0.018441200256347656,4834
CASE_T1_009,CHIP_HISTONE,9,CL:2000044 Histone ChIP-seq H3K27ac,paired,-80.0,20.0,80.0,-0.037400007247924805,6549
CASE_T1_009,CHIP_HISTONE,10,CL:2000044 Histone ChIP-seq H3K36me3,paired,-4.0,4.0,4.0,-0.016916990280151367,5765
CASE_T1_009,CHIP_HISTONE,11,CL:2000044 Histone ChIP-seq H3K4me3,paired,-384.0,512.0,512.0,-0.06608104705810547,7781
CASE_T1_009,SPLICE_SITES,0,donor,paired,-0.005859375,0.0078125,0.0078125,2.4575895315320784e-08,734716
CASE_T1_009,SPLICE_SITES,1,acceptor,paired,-0.0078125,0.0087890625,0.0087890625,3.639230736207644e-08,830467
CASE_T1_009,SPLICE_SITES,2,donor,paired,-0.0078125,0.0087890625,0.0087890625,3.5451804339392545e-08,523451
CASE_T1_009,SPLICE_SITES,3,acceptor,paired,-0.005859375,0.0078125,0.0078125,9.060811184680162e-09,63183
CASE_T1_010,RNA_SEQ,0,CL:0000115 total RNA-seq,paired,-1.0,0.625,1.0,-1.4803413753178285e-05,1023016
CASE_T1_010,RNA_SEQ,1,CL:0002188 total RNA-seq,paired,-0.75,1.0,1.0,-1.2674029774829257e-05,1047498
CASE_T1_010,RNA_SEQ,2,CL:0002543 total RNA-seq,paired,-0.5,0.375,0.5,-1.5065767729707802e-05,1047477
CASE_T1_010,RNA_SEQ,3,CL:0002545 total RNA-seq,paired,-0.5,0.5,0.5,-1.0078394495289904e-05,1047498
CASE_T1_010,RNA_SEQ,4,CL:0002618 polyA plus RNA-seq,paired,-2.0,1.5,2.0,-6.045626170476238e-06,1047220
CASE_T1_010,RNA_SEQ,5,CL:0002618 total RNA-seq,paired,-0.75,0.625,0.75,-1.717338293894682e-05,1022978
CASE_T1_010,RNA_SEQ,6,CL:1001568 total RNA-seq,paired,-1.5,2.0,2.0,-1.6877950059638377e-07,1047467
CASE_T1_010,RNA_SEQ,7,CL:2000010 total RNA-seq,paired,-1.0,0.5,1.0,-3.230054775053533e-06,1047211
CASE_T1_010,RNA_SEQ,8,CL:2000011 total RNA-seq,paired,-1.5,1.25,1.5,-2.8853706363431413e-05,1022978
CASE_T1_010,RNA_SEQ,9,CL:2000016 total RNA-seq,paired,-2.0,1.75,2.0,-1.5851062606366727e-05,1022978
CASE_T1_010,RNA_SEQ,10,CL:2000018 total RNA-seq,paired,-1.5,1.25,1.5,-1.178652694460225e-05,1022989
CASE_T1_010,RNA_SEQ,11,CL:2000040 total RNA-seq,paired,-1.5,1.5,1.5,-1.1861134427193756e-05,1022977
CASE_T1_010,RNA_SEQ,12,CL:2000041 total RNA-seq,paired,-1.25,0.75,1.25,-7.184886046434009e-06,1047473
CASE_T1_010,RNA_SEQ,13,CL:0000115 total RNA-seq,paired,-0.25,0.1875,0.25,-7.428854886507019e-05,524289
CASE_T1_010,RNA_SEQ,14,CL:0002188 total RNA-seq,paired,-0.625,0.625,0.625,-0.0001929640698887865,506710
CASE_T1_010,RNA_SEQ,15,CL:0002543 total RNA-seq,paired,-0.5,0.5,0.5,-0.0001458299862679424,506712
CASE_T1_010,RNA_SEQ,16,CL:0002545 total RNA-seq,paired,-0.21875,0.21875,0.21875,-9.766582024184345e-05,506752
CASE_T1_010,RNA_SEQ,17,CL:0002618 polyA plus RNA-seq,paired,-0.6875,0.6875,0.6875,-0.00015260248889366467,480228
CASE_T1_010,RNA_SEQ,18,CL:0002618 total RNA-seq,paired,-0.375,0.1875,0.375,-0.0001675946337399148,524289
CASE_T1_010,RNA_SEQ,19,CL:1001568 total RNA-seq,paired,-0.5,0.5,0.5,-0.00012630440646320363,504486
CASE_T1_010,RNA_SEQ,20,CL:2000010 total RNA-seq,paired,-0.625,0.625,0.625,-0.0001474860950555876,524289
CASE_T1_010,RNA_SEQ,21,CL:2000011 total RNA-seq,paired,-0.625,0.625,0.625,-0.00012681449598815533,504663
CASE_T1_010,RNA_SEQ,22,CL:2000016 total RNA-seq,paired,-0.625,0.625,0.625,-0.00010526742872007922,633864
CASE_T1_010,RNA_SEQ,23,CL:2000018 total RNA-seq,paired,-0.4375,0.4375,0.4375,-0.00012446080638718582,480227
CASE_T1_010,RNA_SEQ,24,CL:2000040 total RNA-seq,paired,-0.5,0.5,0.5,-0.00013240303419468345,506712
CASE_T1_010,RNA_SEQ,25,CL:2000041 total RNA-seq,paired,-0.625,0.625,0.625,-0.00014978561490092807,506571
CASE_T1_010,RNA_SEQ,26,CL:0002618 polyA plus RNA-seq,paired,-1.5,2.0,2.0,-0.0001632790907762613,1047475
CASE_T1_010,SPLICE_SITE_USAGE,0,usage_CL:0000115 total RNA-seq,paired,-0.0048828125,0.00390625,0.0048828125,-3.4345142710737186e-09,906872
CASE_T1_010,SPLICE_SITE_USAGE,1,usage_CL:0002188 total RNA-seq,paired,-0.0048828125,0.005859375,0.005859375,-1.9827004621442157e-08,830351
CASE_T1_010,SPLICE_SITE_USAGE,2,usage_CL:0002543 total RNA-seq,paired,-0.005859375,0.00390625,0.005859375,-1.1413296176210341e-08,906872
CASE_T1_010,SPLICE_SITE_USAGE,3,usage_CL:0002545 total RNA-seq,paired,-0.005859375,0.00390625,0.005859375,5.829629723397289e-09,906872
CASE_T1_010,SPLICE_SITE_USAGE,4,usage_CL:0002618 polyA plus RNA-seq,paired,-0.005859375,0.00390625,0.005859375,-3.4564483497590004e-09,906872
CASE_T1_010,SPLICE_SITE_USAGE,5,usage_CL:0002618 total RNA-seq,paired,-0.00390625,0.00390625,0.00390625,2.8145163628087028e-08,899099
CASE_T1_010,SPLICE_SITE_USAGE,6,usage_CL:1001568 total RNA-seq,paired,-0.0068359375,0.00390625,0.0068359375,2.288575726150377e-08,906872
CASE_T1_010,SPLICE_SITE_USAGE,7,usage_CL:2000010 total RNA-seq,paired,-0.005859375,0.00390625,0.005859375,1.5334552821988368e-08,906872
CASE_T1_010,SPLICE_SITE_USAGE,8,usage_CL:2000011 total RNA-seq,paired,-0.005859375,0.00390625,0.005859375,1.7758574342822964e-08,906872
CASE_T1_010,SPLICE_SITE_USAGE,9,usage_CL:2000016 total RNA-seq,paired,-0.005859375,0.00390625,0.005859375,9.393306527570588e-09,906872
CASE_T1_010,SPLICE_SITE_USAGE,10,usage_CL:2000018 total RNA-seq,paired,-0.0078125,0.0048828125,0.0078125,1.2421884909574743e-09,906872
CASE_T1_010,SPLICE_SITE_USAGE,11,usage_CL:2000040 total RNA-seq,paired,-0.0068359375,0.00390625,0.0068359375,-3.1363455166300014e-09,906872
CASE_T1_010,SPLICE_SITE_USAGE,12,usage_CL:2000041 total RNA-seq,paired,-0.0078125,0.00390625,0.0078125,1.3613244198573682e-08,906872
CASE_T1_010,SPLICE_SITE_USAGE,13,usage_CL:0000115 total RNA-seq,paired,-0.0078125,0.0078125,0.0078125,2.3882523017375312e-08,125411
CASE_T1_010,SPLICE_SITE_USAGE,14,usage_CL:0002188 total RNA-seq,paired,-0.005859375,0.0078125,0.0078125,2.670648234070344e-08,860908
CASE_T1_010,SPLICE_SITE_USAGE,15,usage_CL:0002543 total RNA-seq,paired,-0.005859375,0.009765625,0.009765625,5.1003739156923154e-08,860908
CASE_T1_010,SPLICE_SITE_USAGE,16,usage_CL:0002545 total RNA-seq,paired,-0.0078125,0.0078125,0.0078125,1.680587789765209e-08,160456
CASE_T1_010,SPLICE_SITE_USAGE,17,usage_CL:0002618 polyA plus RNA-seq,paired,-0.0078125,0.0078125,0.0078125,-2.2377885791798058e-08,860908
CASE_T1_010,SPLICE_SITE_USAGE,18,usage_CL:0002618 total RNA-seq,paired,-0.0078125,0.0078125,0.0078125,6.137708316849427e-09,125411
CASE_T1_010,SPLICE_SITE_USAGE,19,usage_CL:1001568 total RNA-seq,paired,-0.0078125,0.0078125,0.0078125,6.98287106002532e-09,78318
CASE_T1_010,SPLICE_SITE_USAGE,20,usage_CL:2000010 total RNA-seq,paired,-0.0078125,0.0078125,0.0078125,1.739776608390177e-08,78318
CASE_T1_010,SPLICE_SITE_USAGE,21,usage_CL:2000011 total RNA-seq,paired,-0.005859375,0.0078125,0.0078125,1.9807770452063417e-09,860908
CASE_T1_010,SPLICE_SITE_USAGE,22,usage_CL:2000016 total RNA-seq,paired,-0.0078125,0.0078125,0.0078125,4.426953870107983e-08,860908
CASE_T1_010,SPLICE_SITE_USAGE,23,usage_CL:2000018 total RNA-seq,paired,-0.0078125,0.0078125,0.0078125,-5.358386452212691e-09,78318
CASE_T1_010,SPLICE_SITE_USAGE,24,usage_CL:2000040 total RNA-seq,paired,-0.0078125,0.01171875,0.01171875,-1.0339660919990445e-09,860908
CASE_T1_010,SPLICE_SITE_USAGE,25,usage_CL:2000041 total RNA-seq,paired,-0.0078125,0.0078125,0.0078125,3.944375269199912e-08,78318
CASE_T1_010,SPLICE_JUNCTIONS,0,junction_CL:0000115 total RNA-seq,paired,-0.03083515167236328,0.016089916229248047,0.03083515167236328,-3.351771115574342e-05,2077
CASE_T1_010,SPLICE_JUNCTIONS,1,junction_CL:0002188 total RNA-seq,paired,-0.048177242279052734,0.018622875213623047,0.048177242279052734,-8.84466950771757e-05,1897
CASE_T1_010,SPLICE_JUNCTIONS,2,junction_CL:0002543 total RNA-seq,paired,-0.045207977294921875,0.036954402923583984,0.045207977294921875,-0.00011388630243681204,2077
CASE_T1_010,SPLICE_JUNCTIONS,3,junction_CL:0002545 total RNA-seq,paired,-0.0458829402923584,0.026059985160827637,0.0458829402923584,-9.875859302425708e-05,2077
CASE_T1_010,SPLICE_JUNCTIONS,4,junction_CL:0002618 polyA plus RNA-seq,paired,-0.04590487480163574,0.019759178161621094,0.04590487480163574,-8.289964118658318e-05,2077
CASE_T1_010,SPLICE_JUNCTIONS,5,junction_CL:0002618 total RNA-seq,paired,-0.03920316696166992,0.02045726776123047,0.03920316696166992,-7.776212541312177e-05,2077
CASE_T1_010,SPLICE_JUNCTIONS,6,junction_CL:1001568 total RNA-seq,paired,-0.041676998138427734,0.03106403350830078,0.041676998138427734,-9.728725718424327e-05,1897
CASE_T1_010,SPLICE_JUNCTIONS,7,junction_CL:2000010 total RNA-seq,paired,-0.05402851104736328,0.0329747200012207,0.05402851104736328,-0.00015645020223361436,3660
CASE_T1_010,SPLICE_JUNCTIONS,8,junction_CL:2000011 total RNA-seq,paired,-0.05108833312988281,0.0330204963684082,0.05108833312988281,-0.0001199085680970447,2077
CASE_T1_010,SPLICE_JUNCTIONS,9,junction_CL:2000016 total RNA-seq,paired,-0.048625946044921875,0.03476285934448242,0.048625946044921875,-0.00012724347890399754,1897
CASE_T1_010,SPLICE_JUNCTIONS,10,junction_CL:2000018 total RNA-seq,paired,-0.043682098388671875,0.023601293563842773,0.043682098388671875,-8.211141349395677e-05,2077
CASE_T1_010,SPLICE_JUNCTIONS,11,junction_CL:2000040 total RNA-seq,paired,-0.0470271110534668,0.027870655059814453,0.0470271110534668,-0.00013738220167966466,2077
CASE_T1_010,SPLICE_JUNCTIONS,12,junction_CL:2000041 total RNA-seq,paired,-0.050904273986816406,0.03407907485961914,0.050904273986816406,-0.0001457741793406101,2077
CASE_T1_010,DNASE,0,CL:0000115 DNase-seq,paired,-0.25,0.375,0.375,-5.612486438266728e-06,936396
CASE_T1_010,DNASE,1,CL:0002618 DNase-seq,paired,-0.375,0.375,0.375,-6.1719178183280315e-06,849047
CASE_T1_010,DNASE,2,CL:1000892 DNase-seq,paired,-0.0625,0.0625,0.0625,-5.996869901991886e-06,836056
CASE_T1_010,DNASE,3,CL:1001568 DNase-seq,paired,-0.25,0.125,0.25,-5.975813437409874e-06,680692
CASE_T1_010,DNASE,4,CL:2000010 DNase-seq,paired,-1.0,0.5,1.0,-7.138965203301543e-06,836124
CASE_T1_010,DNASE,5,CL:2000016 DNase-seq,paired,-0.75,0.625,0.75,-1.3789833722910316e-05,680692
CASE_T1_010,DNASE,6,CL:2000041 DNase-seq,paired,-0.5,0.625,0.625,-7.984003352802922e-06,836069
CASE_T1_010,DNASE,7,CL:2000044 DNase-seq,paired,-0.5,0.5,0.5,-8.070652560089077e-06,896789
CASE_T1_010,CHIP_TF,0,CL:0000115 TF ChIP-seq CTCF,paired,-32.0,16.0,32.0,-0.01572418212890625,6182
CASE_T1_010,CHIP_TF,1,CL:0002618 TF ChIP-seq CTCF,paired,-16.0,16.0,16.0,0.0010700225830078125,1263
CASE_T1_010,CHIP_TF,2,CL:0002618 TF ChIP-seq FOS,paired,-12.0,16.0,16.0,0.00139617919921875,5695
CASE_T1_010,CHIP_TF,3,CL:0002618 TF ChIP-seq GATA2,paired,-24.0,8.0,24.0,-0.0070934295654296875,5346
CASE_T1_010,CHIP_TF,4,CL:0002618 TF ChIP-seq JUN,paired,-24.0,16.0,24.0,-0.0050727128982543945,6532
CASE_T1_010,CHIP_TF,5,CL:0002618 TF ChIP-seq MAX,paired,-4.0,8.0,8.0,-0.004685878753662109,277
CASE_T1_010,CHIP_TF,6,CL:0002618 TF ChIP-seq MYC,paired,-48.0,32.0,48.0,-0.0026809051632881165,5415
CASE_T1_010,CHIP_TF,7,CL:0002618 TF ChIP-seq POLR2A,paired,-12.0,32.0,32.0,-0.012997627258300781,7681
CASE_T1_010,CHIP_TF,8,CL:0002618 TF ChIP-seq POLR2AphosphoS5,paired,-16.0,24.0,24.0,-0.05019378662109375,4979
CASE_T1_010,CHIP_TF,9,CL:2000044 TF ChIP-seq CTCF,paired,-192.0,128.0,192.0,-0.0167388916015625,4534
CASE_T1_010,CAGE,0,hCAGE CL:0002138,paired,-8.0,32.0,32.0,6.216475810794098e-05,1047176
CASE_T1_010,CAGE,1,hCAGE CL:0002144,paired,-192.0,64.0,192.0,-8.867818283547768e-05,1047173
CASE_T1_010,CAGE,2,hCAGE CL:0002188,paired,-12.0,48.0,48.0,4.996344742735914e-05,1047176
CASE_T1_010,CAGE,3,hCAGE CL:0002543,paired,-12.0,32.0,32.0,8.012663073841964e-05,1047176
CASE_T1_010,CAGE,4,hCAGE CL:0002544,paired,-12.0,8.0,12.0,2.08890498638592e-05,713022
CASE_T1_010,CAGE,5,hCAGE CL:0002545,paired,-32.0,48.0,48.0,8.118067999807188e-05,1047176
CASE_T1_010,CAGE,6,hCAGE CL:0002588,paired,-12.0,192.0,192.0,0.00031980408169161173,1047174
CASE_T1_010,CAGE,7,hCAGE CL:0002618,paired,-8.0,96.0,96.0,0.00010050109345807745,1047176
CASE_T1_010,CAGE,8,hCAGE CL:1000413,paired,-12.0,192.0,192.0,0.0001908364400331486,1047175
CASE_T1_010,CAGE,9,hCAGE CL:0002138,paired,-12.0,8.0,12.0,-5.4430852831521825e-05,1005915
CASE_T1_010,CAGE,10,hCAGE CL:0002144,paired,-8.0,8.0,8.0,-8.217069658478238e-05,637238
CASE_T1_010,CAGE,11,hCAGE CL:0002188,paired,-12.0,12.0,12.0,-8.70727992641207e-06,854682
CASE_T1_010,CAGE,12,hCAGE CL:0002543,paired,-12.0,16.0,16.0,-1.476444960624157e-05,637240
CASE_T1_010,CAGE,13,hCAGE CL:0002544,paired,-12.0,12.0,12.0,-4.047915953808712e-05,637198
CASE_T1_010,CAGE,14,hCAGE CL:0002545,paired,-24.0,8.0,24.0,-5.812439003749503e-05,1005917
CASE_T1_010,CAGE,15,hCAGE CL:0002588,paired,-16.0,12.0,16.0,-2.051379251438723e-06,1005917
CASE_T1_010,CAGE,16,hCAGE CL:0002618,paired,-10.0,6.0,10.0,-6.544242461861693e-05,637239
CASE_T1_010,CAGE,17,hCAGE CL:1000413,paired,-12.0,12.0,12.0,-2.4115149308778783e-05,637198
CASE_T1_010,PROCAP,0,ENCSR801ECP,paired,-6.0,24.0,24.0,1.597085889423755e-05,1047175
CASE_T1_010,PROCAP,1,ENCSR801ECP,paired,-16.0,6.0,16.0,-2.2254954399725246e-05,983332
CASE_T1_010,CHIP_HISTONE,0,CL:0002618 Histone ChIP-seq H2AFZ,paired,-12.0,16.0,16.0,0.009268760681152344,7537
CASE_T1_010,CHIP_HISTONE,1,CL:0002618 Histone ChIP-seq H3K27ac,paired,-80.0,48.0,80.0,-0.05677306652069092,5416
CASE_T1_010,CHIP_HISTONE,2,CL:0002618 Histone ChIP-seq H3K27me3,paired,-4.0,4.0,4.0,-0.0037689208984375,5957
CASE_T1_010,CHIP_HISTONE,3,CL:0002618 Histone ChIP-seq H3K36me3,paired,-12.0,16.0,16.0,-0.0407867431640625,4096
CASE_T1_010,CHIP_HISTONE,4,CL:0002618 Histone ChIP-seq H3K4me1,paired,-16.0,12.0,16.0,-0.012801170349121094,5324
CASE_T1_010,CHIP_HISTONE,5,CL:0002618 Histone ChIP-seq H3K4me2,paired,-16.0,32.0,32.0,0.01454019546508789,6662
CASE_T1_010,CHIP_HISTONE,6,CL:0002618 Histone ChIP-seq H3K4me3,paired,-96.0,24.0,96.0,-0.03449726104736328,8183
CASE_T1_010,CHIP_HISTONE,7,CL:0002618 Histone ChIP-seq H3K79me2,paired,-40.0,32.0,40.0,-0.06941986083984375,6668
CASE_T1_010,CHIP_HISTONE,8,CL:0002618 Histone ChIP-seq H3K9ac,paired,-48.0,48.0,48.0,-0.021511077880859375,6674
CASE_T1_010,CHIP_HISTONE,9,CL:2000044 Histone ChIP-seq H3K27ac,paired,-32.0,32.0,32.0,-0.0066375732421875,6671
CASE_T1_010,CHIP_HISTONE,10,CL:2000044 Histone ChIP-seq H3K36me3,paired,-4.0,4.0,4.0,-0.004184722900390625,6575
CASE_T1_010,CHIP_HISTONE,11,CL:2000044 Histone ChIP-seq H3K4me3,paired,-768.0,512.0,768.0,0.02728748321533203,8183
CASE_T1_010,SPLICE_SITES,0,donor,paired,-0.00390625,0.01171875,0.01171875,2.6655993920834953e-08,1047502
CASE_T1_010,SPLICE_SITES,1,acceptor,paired,-0.0078125,0.005859375,0.0078125,3.024878104940232e-08,713548
CASE_T1_010,SPLICE_SITES,2,donor,paired,-0.0078125,0.01171875,0.01171875,1.1837867491815146e-08,844531
CASE_T1_010,SPLICE_SITES,3,acceptor,paired,-0.005859375,0.0078125,0.0078125,3.9631660606054275e-08,546534
CASE_T2B_001,RNA_SEQ,0,CL:0000115 total RNA-seq,paired,-4.0,1.5,4.0,-5.934963702811796e-05,1042565
CASE_T2B_001,RNA_SEQ,1,CL:0002188 total RNA-seq,paired,-4.0,4.0,4.0,-9.690799072339292e-05,1039638
CASE_T2B_001,RNA_SEQ,2,CL:0002543 total RNA-seq,paired,-3.5,3.5,3.5,-4.778675049421557e-05,1041344
CASE_T2B_001,RNA_SEQ,3,CL:0002545 total RNA-seq,paired,-2.5,2.5,2.5,-8.869905904127168e-05,1041326
CASE_T2B_001,RNA_SEQ,4,CL:0002618 polyA plus RNA-seq,paired,-8.0,8.0,8.0,-4.1407160192132364e-05,1041761
CASE_T2B_001,RNA_SEQ,5,CL:0002618 total RNA-seq,paired,-4.5,4.5,4.5,-4.197797466095547e-05,1041938
CASE_T2B_001,RNA_SEQ,6,CL:1001568 total RNA-seq,paired,-5.0,5.0,5.0,-2.3847391514963045e-05,1041537
CASE_T2B_001,RNA_SEQ,7,CL:2000010 total RNA-seq,paired,-4.0,4.0,4.0,1.8867328721952918e-05,1041539
CASE_T2B_001,RNA_SEQ,8,CL:2000011 total RNA-seq,paired,-4.0,4.0,4.0,-0.0001015447352169462,1041346
CASE_T2B_001,RNA_SEQ,9,CL:2000016 total RNA-seq,paired,-3.5,3.5,3.5,-5.175371185182128e-05,1041329
CASE_T2B_001,RNA_SEQ,10,CL:2000018 total RNA-seq,paired,-6.0,4.0,6.0,-9.06088113707147e-05,1042025
CASE_T2B_001,RNA_SEQ,11,CL:2000040 total RNA-seq,paired,-4.5,4.5,4.5,-5.398739936741362e-05,1041775
CASE_T2B_001,RNA_SEQ,12,CL:2000041 total RNA-seq,paired,-4.0,4.0,4.0,-9.489332576183057e-05,1041324
CASE_T2B_001,RNA_SEQ,13,CL:0000115 total RNA-seq,paired,-0.1875,0.25,0.25,0.00012742918896959873,524275
CASE_T2B_001,RNA_SEQ,14,CL:0002188 total RNA-seq,paired,-0.625,0.625,0.625,1.5355602566673496e-05,498897
CASE_T2B_001,RNA_SEQ,15,CL:0002543 total RNA-seq,paired,-0.5,0.5,0.5,7.56057601614818e-05,498936
CASE_T2B_001,RNA_SEQ,16,CL:0002545 total RNA-seq,paired,-0.21875,0.21875,0.21875,7.540949997978524e-05,498925
CASE_T2B_001,RNA_SEQ,17,CL:0002618 polyA plus RNA-seq,paired,-0.6875,0.6875,0.6875,7.723595902571513e-05,480984
CASE_T2B_001,RNA_SEQ,18,CL:0002618 total RNA-seq,paired,-0.1875,0.25,0.25,9.400838961375925e-05,524273
CASE_T2B_001,RNA_SEQ,19,CL:1001568 total RNA-seq,paired,-0.5,0.5,0.5,-5.028533037003012e-05,496756
CASE_T2B_001,RNA_SEQ,20,CL:2000010 total RNA-seq,paired,-0.625,0.625,0.625,4.000352191401964e-05,498925
CASE_T2B_001,RNA_SEQ,21,CL:2000011 total RNA-seq,paired,-0.625,0.625,0.625,1.3973793292650126e-05,498775
CASE_T2B_001,RNA_SEQ,22,CL:2000016 total RNA-seq,paired,-0.625,0.625,0.625,2.911792436550867e-06,626009
CASE_T2B_001,RNA_SEQ,23,CL:2000018 total RNA-seq,paired,-0.4375,0.4375,0.4375,-3.531960950880564e-05,458363
CASE_T2B_001,RNA_SEQ,24,CL:2000040 total RNA-seq,paired,-0.5,0.5,0.5,4.7873537491558864e-05,498939
